Date	Branch	Product	Maxtrade_Price	Mintrade_Price	Avg_Price
11/12/2016	Koppa	Hasa	41009	29111	35569
18/12/2016	Koppa	Hasa	40009	28649	35569
18/12/2016	Koppa	Bette	29690	28649	28869
18/12/2016	Koppa	Rashi Idi	27489	26429	26669
18/12/2016	Koppa	Gorabalu	16399	15128	15569
25/12/2016	Koppa	Hasa	41299	31169	37769
25/12/2016	Koppa	Bette	28889	27269	27769
25/12/2016	Koppa	Rashi Idi	27170	21118	26659
25/12/2016	Koppa	Gorabalu	16238	14118	15569
01/01/2017	Koppa	Hasa	40099	27689	32369
01/01/2017	Koppa	Bette	28339	26389	27629
01/01/2017	Koppa	Rashi Idi	26409	21618	25569
01/01/2017	Koppa	Gorabalu	16318	13522	14269
08/01/2017	Koppa	Hasa	43009	26128	35369
08/01/2017	Koppa	Bette	29509	25108	28869
08/01/2017	Koppa	Rashi Idi	27169	21618	26669
08/01/2017	Koppa	Gorabalu	16739	15108	15569
15/01/2017	Koppa	Hasa	41701	28519	35559
15/01/2017	Koppa	Bette	30089	29019	29169
15/01/2017	Koppa	Rashi Idi	27539	24611	26269
15/01/2017	Koppa	Gorabalu	16608	12318	15269
22/01/2017	Koppa	Hasa	41869	29285	36659
22/01/2017	Koppa	Bette	30089	27182	29269
22/01/2017	Koppa	Rashi Idi	27199	20318	26659
22/01/2017	Koppa	Gorabalu	16649	12618	15569
29/01/2017	Koppa	Hasa	41899	28111	36899
29/01/2017	Koppa	Bette	30119	25069	29969
29/01/2017	Koppa	Rashi Idi	27099	21818	26569
29/01/2017	Koppa	Gorabalu	17118	12318	16669
05/02/2017	Koppa	Hasa	40899	30055	36869
05/02/2017	Koppa	Bette	30899	29411	29969
05/02/2017	Koppa	Rashi Idi	27309	20318	26369
05/02/2017	Koppa	Gorabalu	17218	14699	16269
12/02/2017	Koppa	Hasa	41699	30611	36689
12/02/2017	Koppa	Bette	30939	26111	29869
12/02/2017	Koppa	Rashi Idi	27384	22199	26269
12/02/2017	Koppa	Gorabalu	17689	14111	16669
19/02/2017	Koppa	Hasa	42299	29185	36569
19/02/2017	Koppa	Bette	31899	26218	29869
19/02/2017	Koppa	Rashi Idi	28169	22218	27769
19/02/2017	Koppa	Gorabalu	17018	14616	16569
26/02/2017	Koppa	Hasa	43899	30009	37769
26/02/2017	Koppa	Bette	32589	28439	31869
26/02/2017	Koppa	Rashi Idi	28939	23318	27769
26/02/2017	Koppa	Gorabalu	17048	14028	16669
05/03/2017	Koppa	Hasa	47289	36362	40569
05/03/2017	Koppa	Bette	37009	31411	35599
05/03/2017	Koppa	Rashi Idi	32211	27689	28869
05/03/2017	Koppa	Gorabalu	19552	16118	17559
12/03/2017	Koppa	Hasa	44399	36699	38869
12/03/2017	Koppa	Bette	37099	31169	36569
12/03/2017	Koppa	Rashi Idi	34869	28099	32269
12/03/2017	Koppa	Gorabalu	19698	14118	18869
19/03/2017	Koppa	Hasa	48099	36369	45569
19/03/2017	Koppa	Bette	41368	39069	41219
19/03/2017	Koppa	Rashi Idi	39199	38889	38169
19/03/2017	Koppa	Gorabalu	23618	15318	21166
26/03/2017	Koppa	Hasa	53899	37611	47569
26/03/2017	Koppa	Bette	43799	36169	42299
26/03/2017	Koppa	Rashi Idi	43699	28118	42269
26/03/2017	Koppa	Gorabalu	23518	17618	20269
09/04/2017	Koppa	Hasa	60129	45169	55869
09/04/2017	Koppa	Bette	50869	40818	48869
09/04/2017	Koppa	Rashi Idi	53689	36689	50569
09/04/2017	Koppa	Gorabalu	26689	21669	25569
16/04/2017	Koppa	Hasa	58189	30699	44269
16/04/2017	Koppa	Bette	51551	40169	45569
16/04/2017	Koppa	Rashi Idi	46651	28118	45569
16/04/2017	Koppa	Gorabalu	25199	20218	22269
23/04/2017	Koppa	Hasa	50299	38699	47669
23/04/2017	Koppa	Bette	44929	40099	43269
23/04/2017	Koppa	Rashi Idi	45839	34099	44639
23/04/2017	Koppa	Gorabalu	25629	22018	23629
30/04/2017	Koppa	Hasa	51699	35191	47769
30/04/2017	Koppa	Bette	48419	34618	47269
30/04/2017	Koppa	Rashi Idi	48399	25269	46569
30/04/2017	Koppa	Gorabalu	26318	20618	25569
07/05/2017	Koppa	Hasa	48212	38699	46699
07/05/2017	Koppa	Bette	42472	36629	41269
07/05/2017	Koppa	Rashi Idi	40699	28118	38869
07/05/2017	Koppa	Gorabalu	23118	17218	20269
21/05/2017	Koppa	Hasa	45869	40669	44109
21/05/2017	Koppa	Bette	46299	36699	42139
21/05/2017	Koppa	Rashi Idi	45321	34218	42289
21/05/2017	Koppa	Gorabalu	23029	19369	21669
28/05/2017	Koppa	Hasa	43275	36009	38699
28/05/2017	Koppa	Bette	40399	35699	38409
28/05/2017	Koppa	Rashi Idi	40206	27628	38109
28/05/2017	Koppa	Gorabalu	19228	15338	18822
04/06/2017	Koppa	Hasa	42599	35599	40299
04/06/2017	Koppa	Bette	39699	32699	36699
04/06/2017	Koppa	Rashi Idi	38299	31118	35699
04/06/2017	Koppa	Gorabalu	18818	17298	18518
11/06/2017	Koppa	Hasa	41099	35099	46099
11/06/2017	Koppa	Bette	38169	36699	40699
11/06/2017	Koppa	Rashi Idi	37869	32918	40451
11/06/2017	Koppa	Gorabalu	20108	19168	20299
18/06/2017	Koppa	Hasa	45768	35019	43669
18/06/2017	Koppa	Bette	40099	38099	39899
18/06/2017	Koppa	Rashi Idi	40599	33318	39599
18/06/2017	Koppa	Gorabalu	20618	20118	20218
25/06/2017	Koppa	Hasa	45165	36282	41099
25/06/2017	Koppa	Bette	39269	34318	39169
25/06/2017	Koppa	Rashi Idi	39269	26618	37011
25/06/2017	Koppa	Gorabalu	20829	19618	20365
09/07/2017	Koppa	Hasa	45620	36219	42069
09/07/2017	Koppa	Bette	39269	36009	39069
09/07/2017	Koppa	Rashi Idi	39269	30199	38569
09/07/2017	Koppa	Gorabalu	20369	16119	20269
16/07/2017	Koppa	Hasa	50189	41125	45119
16/07/2017	Koppa	Bette	45899	37199	45039
16/07/2017	Koppa	Rashi Idi	45969	37689	44996
16/07/2017	Koppa	Gorabalu	23338	21169	22799
23/07/2017	Koppa	Hasa	49320	37121	45169
23/07/2017	Koppa	Bette	42569	32119	39749
23/07/2017	Koppa	Rashi Idi	42569	25618	41099
23/07/2017	Koppa	Gorabalu	23629	20169	22019
30/07/2017	Koppa	Bette	45069	33918	43499
30/07/2017	Koppa	Rashi Idi	44729	27218	44069
30/07/2017	Koppa	Hasa	50189	33129	45169
30/07/2017	Koppa	Gorabalu	24289	18318	23569
06/08/2017	Koppa	Hasa	48989	35100	45200
06/08/2017	Koppa	Bette	41899	32318	40869
06/08/2017	Koppa	Rashi Idi	41069	26618	36182
06/08/2017	Koppa	Gorabalu	23569	20169	22569
13/08/2017	Koppa	Hasa	48699	35099	44289
13/08/2017	Koppa	Bette	42099	38099	41669
13/08/2017	Koppa	Rashi Idi	42099	28118	40569
13/08/2017	Koppa	Gorabalu	22999	21269	22699
20/08/2017	Koppa	Hasa	48420	30108	44569
20/08/2017	Koppa	Bette	43820	32599	42109
20/08/2017	Koppa	Rashi Idi	42105	23119	41569
20/08/2017	Koppa	Gorabalu	23309	20111	21666
27/08/2017	Koppa	Hasa	47899	38021	45599
27/08/2017	Koppa	Bette	43099	36721	42021
27/08/2017	Koppa	Rashi Idi	43199	28198	42109
27/08/2017	Koppa	Gorabalu	23129	20198	20569
03/09/2017	Koppa	Hasa	45799	35001	43899
03/09/2017	Koppa	Bette	40869	31818	39569
03/09/2017	Koppa	Rashi Idi	40669	23118	39869
03/09/2017	Koppa	Gorabalu	22698	20019	20318
10/09/2017	Koppa	Hasa	45669	33869	43009
10/09/2017	Koppa	Bette	40199	28618	39269
10/09/2017	Koppa	Rashi Idi	40299	23618	38669
10/09/2017	Koppa	Gorabalu	20899	18128	20452
17/09/2017	Koppa	Hasa	45899	32118	43109
17/09/2017	Koppa	Bette	40329	30699	37699
17/09/2017	Koppa	Rashi Idi	40499	21369	38069
17/09/2017	Koppa	Gorabalu	20699	18899	19569
24/09/2017	Koppa	Hasa	48389	36629	41669
24/09/2017	Koppa	Bette	41099	31629	38629
24/09/2017	Koppa	Rashi Idi	41099	20699	38619
24/09/2017	Koppa	Gorabalu	21519	18218	20649
08/10/2017	Koppa	Hasa	47820	38009	44199
08/10/2017	Koppa	Bette	39569	27199	39469
08/10/2017	Koppa	Rashi Idi	39686	29118	37299
08/10/2017	Koppa	Gorabalu	21399	19899	20409
15/10/2017	Koppa	Hasa	46099	37199	43899
15/10/2017	Koppa	Bette	39399	32118	38819
15/10/2017	Koppa	Rashi Idi	39169	27618	38619
15/10/2017	Koppa	Gorabalu	21829	17028	21519
22/10/2017	Koppa	Hasa	45169	34169	42169
22/10/2017	Koppa	Bette	39009	31118	38569
22/10/2017	Koppa	Rashi Idi	38569	26618	38469
22/10/2017	Koppa	Gorabalu	21719	18666	21669
29/10/2017	Koppa	Hasa	45100	28118	43100
29/10/2017	Koppa	Bette	37019	25218	35590
29/10/2017	Koppa	Rashi Idi	36019	25169	33182
29/10/2017	Koppa	Gorabalu	20839	18009	19668
05/11/2017	Koppa	Hasa	58699	30699	42009
05/11/2017	Koppa	Bette	40199	35099	36296
05/11/2017	Koppa	Rashi Idi	40029	28519	34499
05/11/2017	Koppa	Gorabalu	20769	18169	19169
12/11/2017	Koppa	Hasa	46399	31418	43899
12/11/2017	Koppa	Bette	40199	33296	37296
12/11/2017	Koppa	Rashi Idi	39499	26218	35569
12/11/2017	Koppa	Gorabalu	22289	18411	20729
19/11/2017	Koppa	Hasa	48509	38229	43499
19/11/2017	Koppa	Bette	39699	35129	38499
19/11/2017	Koppa	Rashi Idi	37099	28869	36099
19/11/2017	Koppa	Gorabalu	21718	17229	21399
26/11/2017	Koppa	Hasa	48699	38399	40099
26/11/2017	Koppa	Bette	40869	33699	38399
26/11/2017	Koppa	Rashi Idi	37199	25121	36069
26/11/2017	Koppa	Gorabalu	21899	18169	20869
03/12/2017	Koppa	Hasa	51369	37125	46619
03/12/2017	Koppa	Bette	40199	36150	39499
03/12/2017	Koppa	Rashi Idi	37689	26618	37400
03/12/2017	Koppa	Gorabalu	22853	18318	22222
10/12/2017	Koppa	Hasa	54009	33168	48009
10/12/2017	Koppa	Bette	40219	37299	39489
10/12/2017	Koppa	Rashi Idi	38899	28168	38110
10/12/2017	Koppa	Gorabalu	23125	18369	22069
17/12/2017	Koppa	Hasa	54839	38699	51209
17/12/2017	Koppa	Bette	39199	33119	38819
17/12/2017	Koppa	Rashi Idi	37089	27618	36469
17/12/2017	Koppa	Gorabalu	23618	16009	22222
24/12/2017	Koppa	Hasa	53899	45669	50099
24/12/2017	Koppa	Bette	39399	28818	39019
24/12/2017	Koppa	Rashi Idi	36229	27199	36169
24/12/2017	Koppa	Gorabalu	22599	20169	21169
31/12/2017	Koppa	Hasa	55099	42219	53899
31/12/2017	Koppa	Bette	40299	38239	39909
31/12/2017	Koppa	Rashi Idi	38121	29118	37621
31/12/2017	Koppa	Gorabalu	23321	20568	22669
07/01/2018	Koppa	Hasa	56099	43119	53799
07/01/2018	Koppa	Bette	40759	34668	40119
07/01/2018	Koppa	Rashi Idi	38099	30668	37271
07/01/2018	Koppa	Gorabalu	23229	18801	22699
14/01/2018	Koppa	Hasa	56699	40899	54699
14/01/2018	Koppa	Bette	41381	35122	40819
14/01/2018	Koppa	Rashi Idi	37519	25118	37269
14/01/2018	Koppa	Gorabalu	23819	18118	22729
21/01/2018	Koppa	Hasa	56789	43119	53899
21/01/2018	Koppa	Bette	41811	39519	40801
21/01/2018	Koppa	Rashi Idi	37469	25618	36889
21/01/2018	Koppa	Gorabalu	23520	19333	22269
28/01/2018	Koppa	Hasa	55969	42169	53089
28/01/2018	Koppa	Bette	40529	35601	39851
28/01/2018	Koppa	Rashi Idi	37101	28199	36669
28/01/2018	Koppa	Gorabalu	23101	18128	22101
04/02/2018	Koppa	Hasa	55199	42421	52899
04/02/2018	Koppa	Bette	41201	38099	40811
04/02/2018	Koppa	Edi	36316	28318	35886
04/02/2018	Koppa	Gorabalu	23301	18218	21429
11/02/2018	Koppa	Hasa	55869	45619	53569
11/02/2018	Koppa	Bette	40899	33100	39969
11/02/2018	Koppa	Rashi Idi	37131	26338	36769
11/02/2018	Koppa	Gorabalu	23118	13166	21811
18/02/2018	Koppa	Hasa	56899	41089	53899
18/02/2018	Koppa	Bette	40899	37019	39829
18/02/2018	Koppa	Rashi Idi	36991	23311	36459
18/02/2018	Koppa	Gorabalu	22801	17318	21439
25/10/2015	Sringeri 	Hasa	44899	36099	43800
25/10/2015	Sringeri 	Bette	32739	31299	31800
25/10/2015	Sringeri 	Rashi Idi	29299	27108	28300
25/10/2015	Sringeri 	Gorabalu	21916	15099	19800
01/11/2015	Sringeri 	Hasa	45899	33899	41789
01/11/2015	Sringeri 	Bette	32529	30869	31869
01/11/2015	Sringeri 	Rashi Idi	28909	25399	28425
01/11/2015	Sringeri 	Gorabalu	22029	20599	21889
08/11/2015	Sringeri 	Hasa	45111	36099	41899
08/11/2015	Sringeri 	Bette	33219	32111	32749
08/11/2015	Sringeri 	Rashi Idi	29225	24689	28895
08/11/2015	Sringeri 	Gorabalu	22198	20218	21599
15/11/2015	Sringeri 	Hasa	44899	35210	42599
15/11/2015	Sringeri 	Bette	33299	29010	32569
15/11/2015	Sringeri 	Rashi Idi	29299	26699	28849
15/11/2015	Sringeri 	Gorabalu	22589	21269	22099
22/11/2015	Sringeri 	Hasa	47211	32099	44099
22/11/2015	Sringeri 	Bette	32329	31699	32111
22/11/2015	Sringeri 	Rashi Idi	29205	24210	29095
22/11/2015	Sringeri 	Gorabalu	22699	21099	22499
29/11/2015	Sringeri 	Hasa	48299	35310	44569
29/11/2015	Sringeri 	Bette	32399	30099	31899
29/11/2015	Sringeri 	Rashi Idi	28719	26011	28019
29/11/2015	Sringeri 	Gorabalu	22069	21369	21769
06/12/2015	Sringeri 	Hasa	48899	33108	45569
06/12/2015	Sringeri 	Bette	32019	30365	31569
06/12/2015	Sringeri 	Rashi Idi	28459	25165	27569
06/12/2015	Sringeri 	Gorabalu	21729	15008	21569
13/12/2015	Sringeri 	Hasa	48869	33001	44099
13/12/2015	Sringeri 	Bette	31369	30369	31139
13/12/2015	Sringeri 	Rashi Idi	27925	25169	27769
13/12/2015	Sringeri 	Gorabalu	21669	20029	20669
20/12/2015	Sringeri 	Hasa	49399	32111	42098
20/12/2015	Sringeri 	Bette	31169	30299	31069
20/12/2015	Sringeri 	Rashi Idi	27459	24369	27329
20/12/2015	Sringeri 	Gorabalu	20899	18008	20789
27/12/2015	Sringeri 	Hasa	46599	32108	45369
27/12/2015	Sringeri 	Bette	31609	30149	31369
27/12/2015	Sringeri 	Rashi Idi	28199	26311	27369
27/12/2015	Sringeri 	Gorabalu	20949	20109	20899
03/01/2016	Sringeri 	Hasa	47569	33109	44899
03/01/2016	Sringeri 	Bette	31595	30119	31205
03/01/2016	Sringeri 	Rashi Idi	28595	26818	28395
03/01/2016	Sringeri 	Gorabalu	21408	18608	21289
10/01/2016	Sringeri 	Hasa	48299	33109	43069
10/01/2016	Sringeri 	Bette	31099	30169	30869
10/01/2016	Sringeri 	Rashi Idi	28309	25169	28169
10/01/2016	Sringeri 	Gorabalu	21198	19169	21189
17/01/2016	Sringeri 	Hasa	48411	33660	42099
17/01/2016	Sringeri 	Bette	31909	30411	31719
17/01/2016	Sringeri 	Rashi Idi	29169	24618	28869
17/01/2016	Sringeri 	Gorabalu	21399	20618	21159
24/01/2016	Sringeri 	Hasa	48699	33310	44099
24/01/2016	Sringeri 	Bette	31789	30169	31149
24/01/2016	Sringeri 	Rashi Idi	28629	24466	28205
24/01/2016	Sringeri 	Gorabalu	21318	20419	21149
31/01/2016	Sringeri 	Hasa	48569	34310	42269
31/01/2016	Sringeri 	Bette	31770	28109	31411
31/01/2016	Sringeri 	Rashi Idi	28459	24110	28369
31/01/2016	Sringeri 	Gorabalu	21188	19569	21109
07/02/2016	Sringeri 	Hasa	48699	33001	42059
07/02/2016	Sringeri 	Bette	31111	29589	31111
07/02/2016	Sringeri 	Rashi Idi	27860	24118	27569
07/02/2016	Sringeri 	Gorabalu	19799	18079	19569
14/02/2016	Sringeri 	Hasa	44069	32110	42569
14/02/2016	Sringeri 	Bette	31029	30169	31019
14/02/2016	Sringeri 	Rashi Idi	27419	24118	27299
14/02/2016	Sringeri 	Gorabalu	19318	17169	19269
21/02/2016	Sringeri 	Hasa	45799	32601	42299
21/02/2016	Sringeri 	Bette	31359	28619	31029
21/02/2016	Sringeri 	Rashi Idi	28069	24218	25169
21/02/2016	Sringeri 	Gorabalu	19999	14899	19869
28/02/2016	Sringeri 	Hasa	46899	33618	42799
28/02/2016	Sringeri 	Bette	31329	28019	31289
28/02/2016	Sringeri 	Rashi Idi	28059	22218	27599
28/02/2016	Sringeri 	Gorabalu	19419	16099	19409
06/03/2016	Sringeri 	Hasa	46199	33310	42269
06/03/2016	Sringeri 	Bette	30099	27169	29759
06/03/2016	Sringeri 	Rashi Idi	27759	23018	25869
06/03/2016	Sringeri 	Gorabalu	18218	17118	17759
13/03/2016	Sringeri 	Hasa	44099	30108	40899
13/03/2016	Sringeri 	Bette	29005	26569	27511
13/03/2016	Sringeri 	Rashi Idi	27099	21618	26599
13/03/2016	Sringeri 	Gorabalu	16598	14318	16019
20/03/2016	Sringeri 	Hasa	45019	30109	36109
20/03/2016	Sringeri 	Bette	27699	26569	27208
20/03/2016	Sringeri 	Rashi Idi	26299	23118	25629
20/03/2016	Sringeri 	Gorabalu	17168	15678	16618
27/03/2016	Sringeri 	Hasa	46099	30618	40899
27/03/2016	Sringeri 	Bette	28969	24218	26569
27/03/2016	Sringeri 	Rashi Idi	27969	22169	26049
27/03/2016	Sringeri 	Gorabalu	17899	15619	16568
10/04/2016	Sringeri 	Hasa	55608	31618	41569
10/04/2016	Sringeri 	Bette	30618	27069	28369
10/04/2016	Sringeri 	Rashi Idi	29118	24099	27569
10/04/2016	Sringeri 	Gorabalu	18369	17086	17569
17/04/2016	Sringeri 	Hasa	44099	30649	41569
17/04/2016	Sringeri 	Bette	28620	27149	28529
17/04/2016	Sringeri 	Rashi Idi	26695	22169	25689
17/04/2016	Sringeri 	Gorabalu	17128	16018	17019
24/04/2016	Sringeri 	Hasa	44039	30109	40269
24/04/2016	Sringeri 	Bette	27605	26669	27025
24/04/2016	Sringeri 	Rashi Idi	26525	22018	26025
24/04/2016	Sringeri 	Gorabalu	17118	16169	17082
08/05/2016	Sringeri 	Hasa	44699	29118	38169
08/05/2016	Sringeri 	Bette	26395	25119	26105
08/05/2016	Sringeri 	Gorabalu	17139	16028	16969
08/05/2016	Sringeri 	Rashi Idi	25695	21618	23869
15/05/2016	Sringeri 	Hasa	42300	28698	36099
15/05/2016	Sringeri 	Bette	26499	25011	25878
15/05/2016	Sringeri 	Rashi Idi	25389	20668	24389
15/05/2016	Sringeri 	Gorabalu	17262	15118	17199
22/05/2016	Sringeri 	Hasa	41699	27069	39756
22/05/2016	Sringeri 	Bette	26095	24069	25595
22/05/2016	Sringeri 	Rashi Idi	25509	22869	24869
22/05/2016	Sringeri 	Gorabalu	16559	14218	16469
29/05/2016	Sringeri 	Hasa	40099	26318	38569
29/05/2016	Sringeri 	Bette	25325	24699	25015
29/05/2016	Sringeri 	Rashi Idi	25209	21099	25019
29/05/2016	Sringeri 	Gorabalu	16099	15138	16032
05/06/2016	Sringeri 	Hasa	35169	24099	32099
05/06/2016	Sringeri 	Bette	24669	23511	23899
05/06/2016	Sringeri 	Rashi Idi	24569	18569	22119
05/06/2016	Sringeri 	Gorabalu	15182	13118	15019
12/06/2016	Sringeri 	Hasa	40099	24699	32599
12/06/2016	Sringeri 	Bette	23369	22099	23099
12/06/2016	Sringeri 	Rashi Idi	22809	18698	21869
12/06/2016	Sringeri 	Gorabalu	14089	12099	13569
19/06/2016	Sringeri 	Hasa	33899	24109	28269
19/06/2016	Sringeri 	Bette	23611	21369	22869
19/06/2016	Sringeri 	Rashi Idi	23400	18618	22859
19/06/2016	Sringeri 	Gorabalu	14398	13108	13569
26/06/2016	Sringeri 	Hasa	40009	27108	31409
26/06/2016	Sringeri 	Bette	25169	23069	24858
26/06/2016	Sringeri 	Rashi Idi	24009	18618	22569
26/06/2016	Sringeri 	Gorabalu	15618	14698	15069
03/07/2016	Sringeri 	Hasa	40099	25108	30099
03/07/2016	Sringeri 	Bette	26898	24611	25790
03/07/2016	Sringeri 	Rashi Idi	26089	20118	23949
03/07/2016	Sringeri 	Gorabalu	16898	13698	15369
10/07/2016	Sringeri 	Hasa	41199	27618	35169
10/07/2016	Sringeri 	Bette	27689	24069	27639
10/07/2016	Sringeri 	Rashi Idi	29309	20118	26509
10/07/2016	Sringeri 	Gorabalu	17139	16166	17099
17/07/2016	Sringeri 	Hasa	42099	26099	37069
17/07/2016	Sringeri 	Bette	27599	25195	26009
17/07/2016	Sringeri 	Rashi Idi	27119	20022	24399
17/07/2016	Sringeri 	Gorabalu	18099	15628	17099
24/07/2016	Sringeri 	Hasa	42398	26099	36199
24/07/2016	Sringeri 	Bette	28009	25899	26399
24/07/2016	Sringeri 	Rashi Idi	27321	20698	25199
24/07/2016	Sringeri 	Gorabalu	19019	16639	17299
31/07/2016	Sringeri 	Hasa	38899	26118	30569
31/07/2016	Sringeri 	Bette	26272	22318	25599
31/07/2016	Sringeri 	Rashi Idi	25009	20298	24569
31/07/2016	Sringeri 	Gorabalu	16389	15222	16022
07/08/2016	Sringeri 	Hasa	38268	25108	32569
07/08/2016	Sringeri 	Bette	27108	25568	26519
07/08/2016	Sringeri 	Rashi Idi	26008	20118	25399
07/08/2016	Sringeri 	Gorabalu	16568	16272	16379
14/08/2016	Sringeri 	Hasa	40009	24689	34658
14/08/2016	Sringeri 	Bette	26309	23218	25869
14/08/2016	Sringeri 	Rashi Idi	25399	20218	24868
14/08/2016	Sringeri 	Gorabalu	16829	16018	16789
21/08/2016	Sringeri 	Hasa	40699	26298	32569
21/08/2016	Sringeri 	Bette	27109	24899	26569
21/08/2016	Sringeri 	Rashi Idi	26299	20189	26099
21/08/2016	Sringeri 	Gorabalu	16889	16218	16569
28/08/2016	Sringeri 	Hasa	41099	25108	34569
28/08/2016	Sringeri 	Bette	27209	23169	26569
28/08/2016	Sringeri 	Rashi Idi	26609	20698	25469
28/08/2016	Sringeri 	Gorabalu	16411	15029	16352
04/09/2016	Sringeri 	Hasa	40699	25818	29648
04/09/2016	Sringeri 	Bette	26509	24618	25468
04/09/2016	Sringeri 	Rashi Idi	25609	20698	25211
04/09/2016	Sringeri 	Gorabalu	16298	16208	16268
11/09/2016	Sringeri 	Hasa	41699	25611	30211
11/09/2016	Sringeri 	Bette	26379	23698	25979
11/09/2016	Sringeri 	Rashi Idi	25599	20118	24569
11/09/2016	Sringeri 	Gorabalu	16298	14098	16218
18/09/2016	Sringeri 	Hasa	42029	24618	31569
18/09/2016	Sringeri 	Bette	27099	25299	26729
18/09/2016	Sringeri 	Rashi Idi	26899	20398	26399
18/09/2016	Sringeri 	Gorabalu	17998	15808	16699
25/09/2016	Sringeri 	Hasa	40699	24818	27218
25/09/2016	Sringeri 	Bette	26859	24311	26569
25/09/2016	Sringeri 	Edi	26499	20218	26011
25/09/2016	Sringeri 	Gorabalu	16466	14108	16268
09/10/2016	Sringeri 	Hasa	41369	27011	35869
09/10/2016	Sringeri 	Bette	28120	26199	27569
09/10/2016	Sringeri 	Rashi Idi	27599	22689	27169
09/10/2016	Sringeri 	Gorabalu	17211	15018	16518
16/10/2016	Sringeri 	Hasa	40889	26099	33569
16/10/2016	Sringeri 	Bette	29819	25299	29569
16/10/2016	Sringeri 	Rashi Idi	29789	25399	28769
16/10/2016	Sringeri 	Gorabalu	17869	14618	17859
23/10/2016	Sringeri 	Hasa	40009	26669	32009
23/10/2016	Sringeri 	Bette	28889	27099	27899
23/10/2016	Sringeri 	Rashi Idi	28729	22009	26669
23/10/2016	Sringeri 	Gorabalu	17899	16869	17169
06/11/2016	Sringeri 	Hasa	40009	27411	32469
06/11/2016	Sringeri 	Bette	29499	26108	29269
06/11/2016	Sringeri 	Rashi Idi	28942	25269	28569
06/11/2016	Sringeri 	Gorabalu	17489	16088	17389
20/11/2016	Sringeri 	Hasa	33569	25504	31569
20/11/2016	Sringeri 	Rashi Idi	28099	23504	27869
20/11/2016	Sringeri 	Bette	28729	23118	27869
20/11/2016	Sringeri 	Gorabalu	16469	15604	16099
27/11/2016	Sringeri 	Hasa	41099	29169	33099
27/11/2016	Sringeri 	Bette	28749	26199	28069
27/11/2016	Sringeri 	Rashi Idi	27299	25010	26899
27/11/2016	Sringeri 	Gorabalu	16468	14069	16189
04/12/2016	Sringeri 	Hasa	40899	28769	34699
04/12/2016	Sringeri 	Bette	28090	27369	27699
04/12/2016	Sringeri 	Rashi Idi	26690	22108	26269
04/12/2016	Sringeri 	Gorabalu	15798	13298	15469
11/12/2016	Sringeri 	Hasa	40009	29109	36199
11/12/2016	Sringeri 	Bette	28711	27108	28699
11/12/2016	Sringeri 	Rashi Idi	27352	20698	27099
11/12/2016	Sringeri 	Gorabalu	16249	13698	16199
18/12/2016	Sringeri 	Hasa	40009	29669	34699
18/12/2016	Sringeri 	Bette	29489	27099	29440
18/12/2016	Sringeri 	Rashi Idi	27399	25629	27379
18/12/2016	Sringeri 	Gorabalu	16399	14018	16399
25/12/2016	Sringeri 	Hasa	38899	33769	33769
25/12/2016	Sringeri 	Bette	28819	28019	28799
25/12/2016	Sringeri 	Rashi Idi	26989	20118	26109
25/12/2016	Sringeri 	Gorabalu	16398	15298	15869
01/01/2017	Sringeri 	Hasa	42899	26698	35899
01/01/2017	Sringeri 	Bette	28396	27089	28376
01/01/2017	Sringeri 	Rashi Idi	26479	23618	26139
01/01/2017	Sringeri 	Gorabalu	16328	13118	15282
08/01/2017	Sringeri 	Hasa	43009	27185	35899
08/01/2017	Sringeri 	Bette	29319	25118	29299
08/01/2017	Sringeri 	Rashi Idi	27069	21618	26569
08/01/2017	Sringeri 	Gorabalu	16479	15118	16349
15/01/2017	Sringeri 	Hasa	41801	28111	35899
15/01/2017	Sringeri 	Bette	29579	25118	29099
15/01/2017	Sringeri 	Rashi Idi	27519	20418	27209
15/01/2017	Sringeri 	Gorabalu	16608	13118	16219
22/01/2017	Sringeri 	Hasa	41009	30019	36699
22/01/2017	Sringeri 	Bette	30019	27052	29899
22/01/2017	Sringeri 	Rashi Idi	27119	20298	26649
22/01/2017	Sringeri 	Gorabalu	16799	15018	16499
29/01/2017	Sringeri 	Hasa	41399	30019	36899
29/01/2017	Sringeri 	Bette	30111	25118	30111
29/01/2017	Sringeri 	Rashi Idi	27019	20218	26799
29/01/2017	Sringeri 	Gorabalu	16808	13118	16589
05/02/2017	Sringeri 	Hasa	41499	30169	38799
05/02/2017	Sringeri 	Bette	30899	24696	30599
05/02/2017	Sringeri 	Rashi Idi	27299	20196	26899
05/02/2017	Sringeri 	Gorabalu	17296	15089	16099
12/02/2017	Sringeri 	Hasa	42899	30189	35869
12/02/2017	Sringeri 	Bette	30899	27169	30769
12/02/2017	Sringeri 	Rashi Idi	27324	22116	27069
12/02/2017	Sringeri 	Gorabalu	17316	14696	16569
19/02/2017	Sringeri 	Hasa	41899	27296	37699
19/02/2017	Sringeri 	Bette	31699	26696	28099
19/02/2017	Sringeri 	Rashi Idi	28032	20696	27802
19/02/2017	Sringeri 	Gorabalu	17016	14216	16589
26/02/2017	Sringeri 	Hasa	41000	31099	36298
26/02/2017	Sringeri 	Bette	32696	28619	32509
26/02/2017	Sringeri 	Rashi Idi	28769	20188	28379
26/02/2017	Sringeri 	Gorabalu	17068	15166	16569
